State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
PA,42079,35.12284975747996,72513014777|72513514754|72514014778|72517014737|72517199999|72543454789|72543499999|99999914737|99999914754|99999914760|99999914777|99999914778,99999914777,17.426606010742244,Luzerne County
FL,12033,29.82006854230777,69009099999|69052499999|69275499999|69276499999|69325499999|72038353847|72222099999|72222313899|7222253855|72222693841|7222273815|72222899999|7222463844|7477703852|74777099999|74901499999|99404799999|99774299999|99778499999|99801699999|99819299999|99819699999|9999993815|9999993840|9999993855|9999993876|99999913899|99999953848|99999993828|99999993829|99999993841|A0002453848,7222273815,12.836352094076696,Escambia County
NE,31109,35.47619634272293,7203084992|72030899999|720942323|722291470|72229199999|72551014939|72551214989|72551299999|72551594947|72551599999|72554014949|72554099999|7255414993|72554199999|7255644924|72556499999|72558099999|74911099999|74911299999|99999914904|99999914939|99999994995|99999994996,99999914939,5.586409970860452,Lancaster County
CO,8123,32.64155287092064,69841499999|720535162|720538164|72098999999|72099199999|72099299999|72099399999|72469799999|72476824051|72476899999|72476994035|72476999999|99999994074,72476824051,15.044888048897402,Weld County
SC,45083,26.603981521216273,720596189|720597190|720599192|720744271|72074499999|72311913886|72311999999|7231203870|72312263889|72312299999|72312453874|72312499999|72312693804|72312699999|9999993870|99999913822|99999993804,72312699999,2.1765991980951687,Spartanburg County
OH,39093,32.58368539034712,72420014891|72430314813|72430399999|72521014895|7252144849|72521499999|72521599999|7252164842|72521699999|72524014820|72524399999|7252444809|72524499999|7252454853|72524599999|72524614891|7252474805|72524799999|72524899999|72524999999|725253380|72525399999|74471499999|99224099999|99280099999|99434099999|99729399999|99769299999|99800199999|99817999999|99999914813|99999914820|99999914891|99999914895|99999914896|99999954856|A07086468,7252144849,3.770734731218394,Lorain County
TX,48303,19.72398506080666,72217423097|72217499999|72267023042|72267523021|99999923042,72267023042,3.848495282090291,Lubbock County
NH,33015,28.4511372445874,72507699999|72509699999|72603799999|72605014745|72605499999|7260554743|72605599999|72605654791|72605699999|72605899999|72605999999|72606599999|72615099999|72615554736|72615599999|72616354770|72616399999|74394199999|74394514710|74394599999|74394654754|74394699999|99242099999|99427099999|99497199999|99714099999|99715099999|99799399999|99999914710|99999914745|99999954794|99999954795|99999994735,99999954795,12.28381464134293,Rockingham County
IL,17111,35.72513498923016,7220754871|72207599999|7221824890|72218299999|72241799999|72530094846|72530594892|72530599999|72530614855|72530699999|72530799999|72533999999|72534714880|72534799999|72543094822|7446554808|74465599999|7446654838|74466599999|99773599999|99849799999|99999914810|99999914844|99999914855|99999954811|99999994822|99999994846,7220754871,30.101305205719566,McHenry County
NY,36001,22.320184958886657,72518014735|7449944741|74499499999|99799199999|9999994741|9999994782|99999914735|99999914749,99999914735,12.940338415033116,Albany County
MO,29510,20.133650619142426,720169116|72434013994|7243453966|72434753904|72434799999|99999913994|99999993910,72434013994,10.580082679344589,St. Louis City
PA,42095,35.019064193214305,72030464752|72030499999|72032464753|72032499999|72408594732|72408599999|72408614793|72510114712|72510314712|72510399999|72510954782|72510999999|72511354786|72511399999|72513014777|72513514754|72517014737|72517199999|72543454789|72543499999|99999914737|99999914754|99999914760|99999914777|99999914793|99999994732,99999914737,10.288048968443961,Northampton County
SC,45063,30.59364437346807,720596189|720601193|720602194|720603195|720634220|72221699999|72310013883|72310453867|72310499999|7231053858|72310593833|72310599999|72311553854|72311599999|74790013849|74790099999|74792099999|99817799999|99820899999|9999993858|99999913883|99999953854|99999953867|99999963826|99999993833,72310013883,9.272903155426306,Lexington County
ME,23005,29.874408159912615,72603799999|72606014764|72606464709|72606499999|72606599999|72606699999|72608799999|72615699999|72618099999|72618354772|72618399999|72618494709|72618499999|72618514605|72713594623|72713599999|74392014611|74392599999|74392799999|99278099999|99715099999|99716099999|99727599999|99770799999|99801599999|99999914605|99999914611|99999914764|99999914784,99999914764,14.442698474767877,Cumberland County
NY,36027,23.759147147561915,7250154789|72501599999|72503614757|72503699999|72503794745|72503814714|72503899999|72519899999|99799199999|99999914757|99999914797|99999964756|99999994745,99999964756,1.443257050700053,Dutchess County
AK,2020,28.312262259593183,70000126492|70000199999|70232526443|70232599999|70269596402|70269599999|70269699999|702700489|70270099999|70272026401|70272099999|70272526491|70272599999|70273026451|70273526409|70273599999|70273699999|70274025331|70274099999|70274626497|70274699999|70275726444|70275799999|72259299999|74922199999|99720399999|99738199999|99999926401|99999926437|99999926445|99999926451|99999926452,70270099999,19.776543060938856,Anchorage Municipality
FL,12073,34.12567869248207,72094599999|72214093805|72222453862|72222499999|72473999999|74908499999|99408699999|99999993805|A0000953862,72214093805,6.2030996522708755,Leon County
NJ,34015,36.23482192280506,720407462|72040799999|72407093730|72407493780|72407499999|72407513735|72407613724|72409014780|72409514792|72409599999|72409614706|72409699999|99720999999|99721099999|99727099999|99728699999|99730099999|99737299999|99768799999|99769899999|99777999999|99800299999|99834299999|99999913724|99999913735|99999913753|99999914780|99999914792|99999993730,99728699999,14.881500659888761,Gloucester County
MO,29077,29.974884119023358,72047799999|720479149|72349099999|72440013995|99999913995|A51256451,72440013995,2.9226829921051904,Greene County
MI,26065,33.99693892416082,7202844877|72028499999|72066199999|72234654824|72234699999|72537494889|72537614853|7253784887|72537899999|72539014836|72539514833|72539614815|72539699999|72539799999|7254094882|72540999999|72541554821|72541599999|72541754822|72541799999|72632099999|72637014826|72637594817|72637599999|99999914815|99999914826|99999914833|99999914836|99999914853|A07359240,72541799999,3.0398384237402225,Ingham County
GA,13051,25.916074531071953,69270499999|7220703822|72207799999|7220903875|72209099999|722691366|72269199999|74780413824|74780499999|74780563818|74780599999|74908599999|99247099999|99438099999|99699099999|99700099999|99701099999|99730199999|99737799999|99801099999|9999993822|99999913853,74780499999,0.8347279200068356,Chatham County
MI,26139,28.948773140744283,720415140|72041599999|72066199999|72234354826|72234399999|7253944839|72539499999|72635094860|72636014840|72636699999|99734199999|99734399999|99840799999|99999914830|99999914840|99999994860|A07359240,72539499999,15.413467488379132,Ottawa County
GA,13063,29.241008114446988,720674249|720714252|72089799999|720966339|72215099999|72215653873|72215699999|72217653884|72217699999|72219013874|7221953888|72219599999|72219653863|72219699999|72219753819|72219799999|72227013864|72227099999|72227399999|74780663809|74780699999|74780863803|74780899999|74781263813|74781299999|99999913864|99999913874|99999993830,72219013874,7.779017532325147,Clayton County
WA,53067,30.994746622436956,720254119|72025499999|720388469|72038899999|72792024227|72792594227|72792599999|72792624241|72792699999|72792894263|72792899999|72792999999|72793024233|72793399999|72793494248|72793499999|72793524234|72793599999|72793894274|72793899999|72793999999|74206024207|74206099999|74207024201|74207099999|74207124201|74207199999|74207599999|99404899999|99825699999|99999924207|99999924227|99999924233|99999924234|99999924241|99999924253|99999924278|99999994274,99999924227,4.640345933525488,Thurston County
IL,17201,28.41352465994054,7220754871|72207599999|7220824876|72208299999|7221824890|72218299999|7253264894|72532699999|72543094822|99999914844|99999954811|99999994822,99999914844,5.756482798020313,Winnebago County
CA,6079,34.08921659658736,72289523243|72289599999|72289793206|72289799999|72393093214|72393099999|72393599999|72394023273|72396593209|74014499999|74917899999|99231099999|99296099999|99402399999|99732099999|99817599999|99999923236|99999923273|99999993209,72289799999,16.7250293073969,San Luis Obispo County
OK,40027,29.10361801457915,72035853999|72035923902|720628215|72062899999|72204453930|72204499999|72207153935|72207199999|72209953936|72209999999|72217353951|72217399999|72218793911|72218799999|72353013967|72353753913|72353799999|72354013919|72354099999|7235443954|72354499999|7235703948|72357099999|9999993948|99999913919|99999913967|99999993908,99999993908,5.519248827266834,Cleveland County
PA,42043,26.43233359807418,72399014711|72510114712|72510314712|72510399999|72510514770|72510599999|72511014751|72511114751|72511199999|72511493778|72511499999|72511514711|72511654737|72511699999|72511814751|72511899999|72514454723|72514499999|72520399999|99999914751|99999914760|99999914770,72514454723,11.271188497185056,Dauphin County
TX,48479,27.785355283562136,72233812994|72233899999|72252012907|72252012920|72252099999|72252199999|72252512920|72252599999|72252612947|99999912907|99999912947,72252199999,15.086254442319158,Webb County
SC,45091,28.903565812478885,720599192|720607199|720634220|72311753871|72311799999|72312693804|72312699999|99999993804,72311753871,7.318463099827516,York County
CA,6047,28.67083634981457,72481023203|72481099999|72481523257|72481599999|72492523240|72492623258|74492599999|74504693242|74504699999|749179392|74917999999|74918099999|749484395|99999923240|99999993243,99999993243,9.655399804946645,Merced County
AR,5007,12.359818559394538,7234343973|72343499999|72343653922|72343699999|72344353955|72344399999|7234443978|72344499999|72344593993|72344599999|72344953954|72344999999|99999993993,72344499999,2.130043586749204,Benton County
CA,6087,32.03721334168062,69007093217|720646228|72491523245|72491523259|72491599999|72491693217|72491699999|72491723233|72491899999|72492723285|72492799999|72493023230|72493099999|72493593228|72493599999|72493723289|72493799999|72493893231|72493899999|72494023234|72494523293|72494693232|72494699999|72494799999|72585093228|72593023233|74013499999|74504099999|74505599999|74505823277|74505899999|74506023239|74509023244|74509099999|74509599999|74509699999|749179392|74917999999|74918199999|749484395|99241099999|99401999999|99404199999|99737599999|99737699999|99739299999|99799799999|99816299999|99817399999|99999923230|99999923233|99999923234|99999923242|99999923244|99999923245|99999923259|99999923293|99999993211|99999993217|99999993228,74509599999,5.9449236709257836,Santa Cruz County
PA,42049,31.023158946728227,7251044843|72510499999|72526014860|72526599999|72526794868|72526799999|99425099999|99999914812|99999914860|99999994868,72526599999,9.129955967958772,Erie County
IN,18141,27.48682391896535,72026654809|72026699999|720593187|72059399999|720736265|721029347|72438814829|72438899999|7253274846|72532799999|72535014848|7253544806|72535499999|726358384|72635899999|99733999999|99778799999|99999914829|99999914848,72535014848,6.376671550905128,St. Joseph County
WA,53035,30.212316742732586,720388469|72038899999|72665699999|72792024227|72792594227|72792599999|72792894263|72792899999|72793024233|72793399999|72793494248|72793499999|72793524234|72793599999|72793724222|72793799999|72793894274|72793899999|72793999999|7279454205|72794599999|72796499999|72796599999|72797399999|72797999999|72799699999|74200499999|74201024228|74201599999|74206024207|74206099999|74206599999|74206699999|74207024201|74207099999|74207124201|74207199999|74207599999|74207699999|74918599999|99401499999|99402599999|99404899999|99418099999|99435099999|99825699999|99999924207|99999924227|99999924228|99999924233|99999924234|99999924244|99999924253|99999924281|99999994274|99999994290|99999994297|A0002694297,72665699999,8.556836662650841,Kitsap County
FL,12001,33.09628432288106,69180499999|72039999999|72205512861|72205599999|72206763823|72206793832|72206799999|72212012833|72214612816|74756012816|749048415|74904899999|74905199999|74905399999|99999912833|99999993832,72214612816,5.054277590969944,Alachua County
